match,player,X,Y
Fortaleza x São Paulo,R. Nestor,41,70
Fortaleza x São Paulo,R. Nestor,54,76
Fortaleza x São Paulo,R. Nestor,73,56
Fortaleza x São Paulo,R. Nestor,81,58
Fortaleza x São Paulo,R. Nestor,23,74
Fortaleza x São Paulo,R. Nestor,22,67
Fortaleza x São Paulo,R. Nestor,62,23
Fortaleza x São Paulo,R. Nestor,44,76
Fortaleza x São Paulo,R. Nestor,43,77
Fortaleza x São Paulo,R. Nestor,25,66
Fortaleza x São Paulo,R. Nestor,22,62
Fortaleza x São Paulo,R. Nestor,42,69
Fortaleza x São Paulo,R. Nestor,31,53
Fortaleza x São Paulo,R. Nestor,35,39
Fortaleza x São Paulo,R. Nestor,62,44
Fortaleza x São Paulo,R. Nestor,95,71
Fortaleza x São Paulo,R. Nestor,96,60
Fortaleza x São Paulo,R. Nestor,58,28
Fortaleza x São Paulo,R. Nestor,24,29
Fortaleza x São Paulo,R. Nestor,44,72
Fortaleza x São Paulo,R. Nestor,62,66
Fortaleza x São Paulo,R. Nestor,75,75
Fortaleza x São Paulo,R. Nestor,49,83
Fortaleza x São Paulo,R. Nestor,34,60
Fortaleza x São Paulo,R. Nestor,35,60
Fortaleza x São Paulo,R. Nestor,36,57
Fortaleza x São Paulo,D. Alves,39,96
Fortaleza x São Paulo,D. Alves,45,71
Fortaleza x São Paulo,D. Alves,44,63
Fortaleza x São Paulo,D. Alves,43,43
Fortaleza x São Paulo,D. Alves,40,36
Fortaleza x São Paulo,D. Alves,54,68
Fortaleza x São Paulo,D. Alves,55,29
Fortaleza x São Paulo,D. Alves,73,47
Fortaleza x São Paulo,D. Alves,47,64
Fortaleza x São Paulo,D. Alves,39,69
Fortaleza x São Paulo,D. Alves,39,33
Fortaleza x São Paulo,D. Alves,34,33
Fortaleza x São Paulo,D. Alves,46,8
Fortaleza x São Paulo,D. Alves,58,37
Fortaleza x São Paulo,D. Alves,55,28
Fortaleza x São Paulo,D. Alves,21,18
Fortaleza x São Paulo,D. Alves,25,31
Fortaleza x São Paulo,D. Alves,51,27
Fortaleza x São Paulo,D. Alves,53,21
Fortaleza x São Paulo,D. Alves,56,15
Fortaleza x São Paulo,D. Alves,67,14
Fortaleza x São Paulo,D. Alves,55,2
Fortaleza x São Paulo,D. Alves,57,11
Fortaleza x São Paulo,D. Alves,55,25
Fortaleza x São Paulo,D. Alves,63,15
Fortaleza x São Paulo,D. Alves,71,28
Fortaleza x São Paulo,D. Alves,79,5
Fortaleza x São Paulo,D. Alves,64,29
Fortaleza x São Paulo,D. Alves,24,8
Fortaleza x São Paulo,D. Alves,46,26
Fortaleza x São Paulo,D. Alves,64,60
Fortaleza x São Paulo,D. Alves,37,43
Fortaleza x São Paulo,D. Alves,38,47
Fortaleza x São Paulo,D. Alves,29,41
Fortaleza x São Paulo,D. Alves,51,54
Fortaleza x São Paulo,D. Alves,61,30
Fortaleza x São Paulo,D. Alves,60,21
Fortaleza x São Paulo,D. Alves,73,30
Fortaleza x São Paulo,D. Alves,60,55
Fortaleza x São Paulo,D. Alves,64,50
Fortaleza x São Paulo,D. Alves,60,13
Fortaleza x São Paulo,D. Alves,61,62
Fortaleza x São Paulo,D. Alves,58,6
Fortaleza x São Paulo,D. Alves,59,19
Fortaleza x São Paulo,D. Alves,31,67
Fortaleza x São Paulo,D. Alves,38,43
Fortaleza x São Paulo,D. Alves,39,43
Fortaleza x São Paulo,D. Alves,58,29
Fortaleza x São Paulo,D. Alves,79,33
Fortaleza x São Paulo,D. Alves,64,49
Fortaleza x São Paulo,D. Alves,40,8
Fortaleza x São Paulo,D. Alves,10,29
Fortaleza x São Paulo,D. Alves,8,30
Fortaleza x São Paulo,D. Alves,6,30
Fortaleza x São Paulo,D. Alves,36,44
Fortaleza x São Paulo,D. Alves,51,41
Fortaleza x São Paulo,D. Alves,44,38
Fortaleza x São Paulo,D. Alves,61,60
Fortaleza x São Paulo,D. Alves,42,4
Fortaleza x São Paulo,D. Alves,22,37
Fortaleza x São Paulo,D. Alves,23,41
Fortaleza x São Paulo,D. Alves,73,17
Fortaleza x São Paulo,D. Alves,54,77
Fortaleza x São Paulo,D. Alves,44,30
Fortaleza x São Paulo,D. Alves,44,20
Fortaleza x São Paulo,D. Alves,63,26
Fortaleza x São Paulo,D. Alves,38,59
Fortaleza x São Paulo,D. Alves,34,41
Fortaleza x São Paulo,D. Alves,69,85
Fortaleza x São Paulo,D. Alves,73,86
Fortaleza x São Paulo,D. Alves,99,99
Fortaleza x São Paulo,D. Alves,36,24
Fortaleza x São Paulo,D. Alves,65,47
Fortaleza x São Paulo,D. Alves,46,52
Fortaleza x São Paulo,D. Alves,39,40
Fortaleza x São Paulo,D. Alves,53,34
Fortaleza x São Paulo,D. Alves,52,45
Fortaleza x São Paulo,D. Alves,58,43
Fortaleza x São Paulo,D. Alves,58,35
Fortaleza x São Paulo,D. Alves,78,49
Fortaleza x São Paulo,D. Alves,27,24
Fortaleza x São Paulo,D. Alves,35,41
Fortaleza x São Paulo,D. Alves,34,42
Fortaleza x São Paulo,D. Alves,32,44
Fortaleza x São Paulo,D. Alves,24,44
Fortaleza x São Paulo,D. Alves,46,39
Fortaleza x São Paulo,D. Alves,72,28
Fortaleza x São Paulo,D. Alves,63,28
Fortaleza x São Paulo,D. Alves,60,28
Fortaleza x São Paulo,D. Alves,77,14
Fortaleza x São Paulo,D. Alves,33,70
Fortaleza x São Paulo,D. Alves,36,68
Fortaleza x São Paulo,D. Alves,46,49
Fortaleza x São Paulo,D. Alves,13,83
Fortaleza x São Paulo,D. Alves,27,91
Fortaleza x São Paulo,D. Alves,99,0
Fortaleza x São Paulo,D. Alves,55,59
Fortaleza x São Paulo,D. Alves,37,8
Fortaleza x São Paulo,D. Alves,34,14
Fortaleza x São Paulo,Brenner,64,36
Fortaleza x São Paulo,Brenner,54,21
Fortaleza x São Paulo,Brenner,35,20
Fortaleza x São Paulo,Brenner,61,17
Fortaleza x São Paulo,Brenner,59,17
Fortaleza x São Paulo,Brenner,69,52
Fortaleza x São Paulo,Brenner,73,59
Fortaleza x São Paulo,Brenner,74,59
Fortaleza x São Paulo,Brenner,55,19
Fortaleza x São Paulo,Brenner,53,45
Fortaleza x São Paulo,Brenner,49,49
Fortaleza x São Paulo,Brenner,65,95
Fortaleza x São Paulo,Brenner,73,83
Fortaleza x São Paulo,Brenner,95,50
Fortaleza x São Paulo,Brenner,81,83
Fortaleza x São Paulo,Brenner,36,57
Fortaleza x São Paulo,Brenner,36,61
Fortaleza x São Paulo,Brenner,70,36
Fortaleza x São Paulo,Brenner,25,26
Fortaleza x São Paulo,Brenner,49,50
Fortaleza x São Paulo,Brenner,84,64
Fortaleza x São Paulo,Brenner,64,96
Fortaleza x São Paulo,Brenner,62,94
Fortaleza x São Paulo,Brenner,39,94
Fortaleza x São Paulo,Brenner,38,95
Fortaleza x São Paulo,Brenner,71,91
Fortaleza x São Paulo,Brenner,26,87
Fortaleza x São Paulo,Brenner,30,93
Fortaleza x São Paulo,Brenner,69,65
Fortaleza x São Paulo,Brenner,56,45
Fortaleza x São Paulo,Brenner,86,42
Fortaleza x São Paulo,Brenner,88,43
Fortaleza x São Paulo,Brenner,76,96
Fortaleza x São Paulo,Pablo,58,23
Fortaleza x São Paulo,Pablo,7,40
Fortaleza x São Paulo,Pablo,3,29
Fortaleza x São Paulo,Pablo,87,26
Fortaleza x São Paulo,Pablo,49,50
Fortaleza x São Paulo,Pablo,37,81
Fortaleza x São Paulo,Pablo,65,28
Fortaleza x São Paulo,Pablo,45,11
Fortaleza x São Paulo,Pablo,32,67
Fortaleza x São Paulo,Pablo,45,35
Fortaleza x São Paulo,Pablo,72,20
Fortaleza x São Paulo,Pablo,73,89
Fortaleza x São Paulo,Pablo,60,75
Fortaleza x São Paulo,Pablo,37,81
Fortaleza x São Paulo,Pablo,65,58
Fortaleza x São Paulo,Pablo,55,23
Fortaleza x São Paulo,Pablo,56,25
Fortaleza x São Paulo,Pablo,44,94
Fortaleza x São Paulo,Pablo,93,20
Fortaleza x São Paulo,Pablo,36,68
Fortaleza x São Paulo,Pablo,85,58
Fortaleza x São Paulo,Pablo,11,55
Fortaleza x São Paulo,Pablo,36,56
Fortaleza x São Paulo,Pablo,38,56
Fortaleza x São Paulo,Pablo,89,65
Fortaleza x São Paulo,Pablo,97,65
Fortaleza x São Paulo,Pablo,17,57
Fortaleza x São Paulo,V. F. Bueno,70,95
Fortaleza x São Paulo,V. F. Bueno,39,75
Fortaleza x São Paulo,V. F. Bueno,58,4
Fortaleza x São Paulo,V. F. Bueno,74,93
Fortaleza x São Paulo,V. F. Bueno,56,0
Fortaleza x São Paulo,V. F. Bueno,72,7
Fortaleza x São Paulo,V. F. Bueno,69,58
Fortaleza x São Paulo,V. F. Bueno,70,57
Fortaleza x São Paulo,V. F. Bueno,58,85
Fortaleza x São Paulo,V. F. Bueno,55,36
Fortaleza x São Paulo,V. F. Bueno,70,90
Fortaleza x São Paulo,V. F. Bueno,62,95
Fortaleza x São Paulo,V. F. Bueno,63,93
Fortaleza x São Paulo,V. F. Bueno,44,85
Fortaleza x São Paulo,V. F. Bueno,17,82
Fortaleza x São Paulo,V. F. Bueno,16,83
Fortaleza x São Paulo,V. F. Bueno,69,90
Fortaleza x São Paulo,V. F. Bueno,62,4
Fortaleza x São Paulo,V. F. Bueno,63,37
Fortaleza x São Paulo,V. F. Bueno,66,27
Fortaleza x São Paulo,V. F. Bueno,61,93
Fortaleza x São Paulo,V. F. Bueno,57,69
Fortaleza x São Paulo,V. F. Bueno,59,67
Fortaleza x São Paulo,V. F. Bueno,62,5
Fortaleza x São Paulo,V. F. Bueno,88,4
Fortaleza x São Paulo,V. F. Bueno,78,5
Fortaleza x São Paulo,V. F. Bueno,73,9
Fortaleza x São Paulo,V. F. Bueno,76,90
Fortaleza x São Paulo,V. F. Bueno,70,83
Fortaleza x São Paulo,V. F. Bueno,64,87
Fortaleza x São Paulo,V. F. Bueno,74,93
Fortaleza x São Paulo,V. F. Bueno,75,92
Fortaleza x São Paulo,V. F. Bueno,68,94
Fortaleza x São Paulo,V. F. Bueno,71,92
Fortaleza x São Paulo,V. F. Bueno,56,3
Fortaleza x São Paulo,V. F. Bueno,57,4
Fortaleza x São Paulo,V. F. Bueno,57,4
Fortaleza x São Paulo,V. F. Bueno,66,8
Fortaleza x São Paulo,V. F. Bueno,73,6
Fortaleza x São Paulo,V. F. Bueno,58,93
Fortaleza x São Paulo,V. F. Bueno,20,28
Fortaleza x São Paulo,V. F. Bueno,73,24
Fortaleza x São Paulo,V. F. Bueno,85,88
Fortaleza x São Paulo,V. F. Bueno,65,78
Fortaleza x São Paulo,V. F. Bueno,47,58
Fortaleza x São Paulo,V. F. Bueno,61,16
Fortaleza x São Paulo,V. F. Bueno,73,20
Fortaleza x São Paulo,V. F. Bueno,40,66
Fortaleza x São Paulo,V. F. Bueno,84,78
Fortaleza x São Paulo,V. F. Bueno,88,93
Fortaleza x São Paulo,V. F. Bueno,86,90
Fortaleza x São Paulo,V. F. Bueno,35,66
Fortaleza x São Paulo,V. F. Bueno,13,73
Fortaleza x São Paulo,V. F. Bueno,5,97
Fortaleza x São Paulo,V. F. Bueno,28,96
Fortaleza x São Paulo,V. F. Bueno,32,96
Fortaleza x São Paulo,V. F. Bueno,86,93
Fortaleza x São Paulo,V. F. Bueno,55,93
Fortaleza x São Paulo,V. F. Bueno,88,81
Fortaleza x São Paulo,V. F. Bueno,46,90
Fortaleza x São Paulo,V. F. Bueno,60,93
Fortaleza x São Paulo,V. F. Bueno,27,83
Fortaleza x São Paulo,V. F. Bueno,22,90
Fortaleza x São Paulo,V. F. Bueno,45,90
Fortaleza x São Paulo,V. F. Bueno,19,94
Fortaleza x São Paulo,Reinaldo,43,88
Fortaleza x São Paulo,Reinaldo,40,72
Fortaleza x São Paulo,Reinaldo,40,72
Fortaleza x São Paulo,Reinaldo,46,93
Fortaleza x São Paulo,Reinaldo,99,99
Fortaleza x São Paulo,Reinaldo,21,100
Fortaleza x São Paulo,Reinaldo,37,98
Fortaleza x São Paulo,Reinaldo,43,100
Fortaleza x São Paulo,Reinaldo,4,77
Fortaleza x São Paulo,Reinaldo,31,89
Fortaleza x São Paulo,Reinaldo,29,95
Fortaleza x São Paulo,Reinaldo,55,100
Fortaleza x São Paulo,Reinaldo,83,92
Fortaleza x São Paulo,Reinaldo,28,90
Fortaleza x São Paulo,Reinaldo,29,91
Fortaleza x São Paulo,Reinaldo,16,96
Fortaleza x São Paulo,Reinaldo,31,95
Fortaleza x São Paulo,Reinaldo,70,100
Fortaleza x São Paulo,Reinaldo,59,95
Fortaleza x São Paulo,Reinaldo,59,97
Fortaleza x São Paulo,Luciano,73,52
Fortaleza x São Paulo,Luciano,94,51
Fortaleza x São Paulo,Luciano,61,33
Fortaleza x São Paulo,Luciano,40,31
Fortaleza x São Paulo,Luciano,76,29
Fortaleza x São Paulo,Luciano,20,35
Fortaleza x São Paulo,Luciano,19,35
Fortaleza x São Paulo,Luciano,70,52
Fortaleza x São Paulo,Luciano,75,64
Fortaleza x São Paulo,Luciano,65,37
Fortaleza x São Paulo,Luciano,87,45
Fortaleza x São Paulo,Luciano,13,64
Fortaleza x São Paulo,Luciano,6,55
Fortaleza x São Paulo,Luciano,0,34
Fortaleza x São Paulo,Luciano,21,69
Fortaleza x São Paulo,Luciano,22,72
Fortaleza x São Paulo,Luciano,52,18
São Paulo x Vasco,T. Volpi,8,70
São Paulo x Vasco,T. Volpi,13,53
São Paulo x Vasco,T. Volpi,6,33
São Paulo x Vasco,T. Volpi,14,43
São Paulo x Vasco,T. Volpi,14,47
São Paulo x Vasco,T. Volpi,22,30
São Paulo x Vasco,T. Volpi,1,55
São Paulo x Vasco,T. Volpi,6,64
São Paulo x Vasco,T. Volpi,1,55
São Paulo x Vasco,T. Volpi,11,64
São Paulo x Vasco,T. Volpi,2,67
São Paulo x Vasco,T. Volpi,8,63
São Paulo x Vasco,T. Volpi,27,54
São Paulo x Vasco,T. Volpi,21,21
São Paulo x Vasco,T. Volpi,23,47
São Paulo x Vasco,T. Volpi,23,33
São Paulo x Vasco,T. Volpi,4,44
São Paulo x Vasco,T. Volpi,11,64
São Paulo x Vasco,T. Volpi,14,63
São Paulo x Vasco,T. Volpi,10,44
São Paulo x Vasco,T. Volpi,2,44
São Paulo x Vasco,T. Volpi,4,45
São Paulo x Vasco,T. Volpi,14,50
São Paulo x Vasco,T. Volpi,11,53
São Paulo x Vasco,T. Volpi,37,59
São Paulo x Vasco,T. Volpi,26,60
São Paulo x Vasco,T. Volpi,28,45
São Paulo x Vasco,T. Volpi,21,61
São Paulo x Vasco,T. Volpi,13,54
São Paulo x Vasco,T. Volpi,3,56
São Paulo x Vasco,T. Volpi,36,90
São Paulo x Vasco,T. Volpi,38,97
São Paulo x Vasco,T. Volpi,5,45
São Paulo x Vasco,T. Volpi,6,45
São Paulo x Vasco,T. Volpi,36,46
São Paulo x Vasco,T. Volpi,3,40
São Paulo x Vasco,T. Volpi,4,59
São Paulo x Vasco,T. Volpi,14,38
São Paulo x Vasco,T. Volpi,4,27
São Paulo x Vasco,T. Volpi,20,25
São Paulo x Vasco,T. Volpi,24,87
São Paulo x Vasco,T. Volpi,3,47
São Paulo x Vasco,T. Volpi,3,34
São Paulo x Vasco,T. Volpi,24,57
São Paulo x Vasco,T. Volpi,25,47
São Paulo x Vasco,T. Volpi,11,83
São Paulo x Vasco,T. Volpi,10,83
São Paulo x Vasco,T. Volpi,4,42
São Paulo x Vasco,T. Volpi,14,39
São Paulo x Vasco,T. Volpi,14,38
São Paulo x Vasco,T. Volpi,24,34
São Paulo x Vasco,T. Volpi,2,59
São Paulo x Vasco,Juanfran,40,9
São Paulo x Vasco,Juanfran,68,14
São Paulo x Vasco,Juanfran,38,0
São Paulo x Vasco,Juanfran,69,4
São Paulo x Vasco,Juanfran,68,0
São Paulo x Vasco,Juanfran,27,6
São Paulo x Vasco,Juanfran,54,45
São Paulo x Vasco,Juanfran,54,45
São Paulo x Vasco,Juanfran,46,3
São Paulo x Vasco,Juanfran,57,9
São Paulo x Vasco,Juanfran,70,20
São Paulo x Vasco,Juanfran,18,8
São Paulo x Vasco,Juanfran,20,9
São Paulo x Vasco,Juanfran,60,5
São Paulo x Vasco,Juanfran,72,6
São Paulo x Vasco,Juanfran,68,7
São Paulo x Vasco,Juanfran,68,7
São Paulo x Vasco,Juanfran,71,15
São Paulo x Vasco,Juanfran,35,10
São Paulo x Vasco,Juanfran,59,5
São Paulo x Vasco,Juanfran,66,14
São Paulo x Vasco,Juanfran,44,10
São Paulo x Vasco,Juanfran,67,4
São Paulo x Vasco,Juanfran,67,2
São Paulo x Vasco,Juanfran,67,6
São Paulo x Vasco,Juanfran,30,14
São Paulo x Vasco,Juanfran,30,32
São Paulo x Vasco,Juanfran,70,8
São Paulo x Vasco,Juanfran,55,7
São Paulo x Vasco,B. Alves,9,9
São Paulo x Vasco,B. Alves,21,7
São Paulo x Vasco,B. Alves,16,9
São Paulo x Vasco,B. Alves,32,67
São Paulo x Vasco,B. Alves,35,70
São Paulo x Vasco,B. Alves,68,49
São Paulo x Vasco,B. Alves,40,9
São Paulo x Vasco,B. Alves,34,14
São Paulo x Vasco,B. Alves,55,17
São Paulo x Vasco,B. Alves,34,10
São Paulo x Vasco,B. Alves,31,30
São Paulo x Vasco,B. Alves,23,4
São Paulo x Vasco,B. Alves,36,37
São Paulo x Vasco,B. Alves,47,41
São Paulo x Vasco,B. Alves,43,11
São Paulo x Vasco,B. Alves,57,26
São Paulo x Vasco,B. Alves,28,27
São Paulo x Vasco,B. Alves,37,26
São Paulo x Vasco,B. Alves,37,46
São Paulo x Vasco,B. Alves,46,56
São Paulo x Vasco,B. Alves,36,26
São Paulo x Vasco,B. Alves,38,23
São Paulo x Vasco,B. Alves,53,44
São Paulo x Vasco,B. Alves,13,47
São Paulo x Vasco,B. Alves,23,33
São Paulo x Vasco,B. Alves,56,14
São Paulo x Vasco,B. Alves,23,26
São Paulo x Vasco,B. Alves,35,40
São Paulo x Vasco,B. Alves,35,33
São Paulo x Vasco,B. Alves,30,29
São Paulo x Vasco,B. Alves,26,31
São Paulo x Vasco,B. Alves,33,52
São Paulo x Vasco,B. Alves,8,58
São Paulo x Vasco,B. Alves,52,51
São Paulo x Vasco,B. Alves,27,31
São Paulo x Vasco,B. Alves,55,13
São Paulo x Vasco,B. Alves,60,6
São Paulo x Vasco,B. Alves,58,9
São Paulo x Vasco,B. Alves,58,11
São Paulo x Vasco,B. Alves,56,44
São Paulo x Vasco,B. Alves,66,12
São Paulo x Vasco,B. Alves,60,5
São Paulo x Vasco,B. Alves,33,18
São Paulo x Vasco,B. Alves,33,12
São Paulo x Vasco,B. Alves,28,36
São Paulo x Vasco,B. Alves,26,66
São Paulo x Vasco,B. Alves,31,49
São Paulo x Vasco,B. Alves,30,48
São Paulo x Vasco,B. Alves,58,14
São Paulo x Vasco,B. Alves,58,6
São Paulo x Vasco,B. Alves,59,6
São Paulo x Vasco,B. Alves,35,50
São Paulo x Vasco,B. Alves,34,53
São Paulo x Vasco,B. Alves,56,15
São Paulo x Vasco,B. Alves,8,42
São Paulo x Vasco,B. Alves,26,28
São Paulo x Vasco,B. Alves,42,13
São Paulo x Vasco,B. Alves,30,51
São Paulo x Vasco,B. Alves,29,55
São Paulo x Vasco,B. Alves,28,23
São Paulo x Vasco,B. Alves,27,25
São Paulo x Vasco,B. Alves,30,30
São Paulo x Vasco,B. Alves,37,27
São Paulo x Vasco,B. Alves,38,27
São Paulo x Vasco,B. Alves,58,30
São Paulo x Vasco,B. Alves,60,29
São Paulo x Vasco,B. Alves,35,53
São Paulo x Vasco,B. Alves,37,55
São Paulo x Vasco,B. Alves,25,10
São Paulo x Vasco,B. Alves,42,17
São Paulo x Vasco,B. Alves,26,28
São Paulo x Vasco,B. Alves,57,29
São Paulo x Vasco,B. Alves,63,30
São Paulo x Vasco,B. Alves,56,25
São Paulo x Vasco,B. Alves,44,82
São Paulo x Vasco,B. Alves,34,17
São Paulo x Vasco,B. Alves,47,27
São Paulo x Vasco,B. Alves,45,21
São Paulo x Vasco,B. Alves,67,25
São Paulo x Vasco,B. Alves,44,31
São Paulo x Vasco,B. Alves,68,26
São Paulo x Vasco,B. Alves,59,28
São Paulo x Vasco,B. Alves,60,15
São Paulo x Vasco,B. Alves,27,23
São Paulo x Vasco,B. Alves,61,28
São Paulo x Vasco,B. Alves,58,26
São Paulo x Vasco,B. Alves,31,40
São Paulo x Vasco,B. Alves,38,17
São Paulo x Vasco,B. Alves,26,12
São Paulo x Vasco,B. Alves,7,56
São Paulo x Vasco,B. Alves,10,23
São Paulo x Vasco,B. Alves,9,5
São Paulo x Vasco,Léo,14,86
São Paulo x Vasco,Léo,32,86
São Paulo x Vasco,Léo,61,89
São Paulo x Vasco,Léo,67,92
São Paulo x Vasco,Léo,64,90
São Paulo x Vasco,Léo,15,65
São Paulo x Vasco,Léo,14,66
São Paulo x Vasco,Léo,4,50
São Paulo x Vasco,Léo,16,64
São Paulo x Vasco,Léo,42,73
São Paulo x Vasco,Léo,55,92
São Paulo x Vasco,Léo,58,87
São Paulo x Vasco,Léo,34,70
São Paulo x Vasco,Léo,59,72
São Paulo x Vasco,Léo,48,64
São Paulo x Vasco,Léo,33,70
São Paulo x Vasco,Léo,38,75
São Paulo x Vasco,Léo,42,72
São Paulo x Vasco,Léo,52,76
São Paulo x Vasco,Léo,59,70
São Paulo x Vasco,Léo,27,71
São Paulo x Vasco,Léo,32,71
São Paulo x Vasco,Léo,44,83
São Paulo x Vasco,Léo,59,84
São Paulo x Vasco,Léo,61,88
São Paulo x Vasco,Léo,56,90
São Paulo x Vasco,Léo,36,85
São Paulo x Vasco,Léo,8,92
São Paulo x Vasco,Léo,12,53
São Paulo x Vasco,Léo,38,89
São Paulo x Vasco,Léo,58,85
São Paulo x Vasco,Léo,58,77
São Paulo x Vasco,Léo,27,67
São Paulo x Vasco,Léo,24,27
São Paulo x Vasco,Léo,27,23
São Paulo x Vasco,Léo,27,23
São Paulo x Vasco,Léo,62,61
São Paulo x Vasco,Léo,62,76
São Paulo x Vasco,Léo,55,74
São Paulo x Vasco,Léo,55,54
São Paulo x Vasco,Léo,38,70
São Paulo x Vasco,Léo,8,49
São Paulo x Vasco,Léo,39,60
São Paulo x Vasco,Léo,55,77
São Paulo x Vasco,Léo,58,85
São Paulo x Vasco,Léo,57,85
São Paulo x Vasco,Léo,46,62
São Paulo x Vasco,Léo,59,83
São Paulo x Vasco,Léo,11,44
São Paulo x Vasco,Léo,52,67
São Paulo x Vasco,Léo,63,60
São Paulo x Vasco,Léo,63,63
São Paulo x Vasco,Léo,38,70
São Paulo x Vasco,Léo,57,80
São Paulo x Vasco,Léo,37,74
São Paulo x Vasco,Léo,35,73
São Paulo x Vasco,Léo,32,67
São Paulo x Vasco,Léo,31,67
São Paulo x Vasco,Léo,25,79
São Paulo x Vasco,Léo,42,94
São Paulo x Vasco,Léo,31,91
São Paulo x Vasco,Léo,31,85
São Paulo x Vasco,Léo,10,52
São Paulo x Vasco,Léo,43,70
São Paulo x Vasco,Léo,29,41
São Paulo x Vasco,Léo,28,35
São Paulo x Vasco,Léo,28,35
São Paulo x Vasco,Léo,47,55
São Paulo x Vasco,Léo,27,83
São Paulo x Vasco,Léo,41,34
São Paulo x Vasco,Léo,63,58
São Paulo x Vasco,Léo,54,69
São Paulo x Vasco,Léo,59,62
São Paulo x Vasco,Léo,68,70
São Paulo x Vasco,Léo,46,52
São Paulo x Vasco,Léo,45,52
São Paulo x Vasco,Léo,33,85
São Paulo x Vasco,Léo,60,70
São Paulo x Vasco,Léo,63,72
São Paulo x Vasco,Léo,28,66
São Paulo x Vasco,Léo,30,63
São Paulo x Vasco,Léo,30,72
São Paulo x Vasco,Léo,33,69
São Paulo x Vasco,Léo,5,70
São Paulo x Vasco,Léo,46,55
São Paulo x Vasco,Léo,57,82
São Paulo x Vasco,Léo,47,72
São Paulo x Vasco,Léo,31,62
São Paulo x Vasco,Léo,31,69
São Paulo x Vasco,Reinaldo,14,86
São Paulo x Vasco,Reinaldo,27,90
São Paulo x Vasco,Reinaldo,29,92
São Paulo x Vasco,Reinaldo,45,96
São Paulo x Vasco,Reinaldo,27,100
São Paulo x Vasco,Reinaldo,67,86
São Paulo x Vasco,Reinaldo,70,100
São Paulo x Vasco,Reinaldo,52,71
São Paulo x Vasco,Reinaldo,96,90
São Paulo x Vasco,Reinaldo,61,100
São Paulo x Vasco,Reinaldo,99,99
São Paulo x Vasco,Reinaldo,86,100
São Paulo x Vasco,Reinaldo,31,89
São Paulo x Vasco,Reinaldo,62,63
São Paulo x Vasco,Reinaldo,56,91
São Paulo x Vasco,Reinaldo,64,100
São Paulo x Vasco,Reinaldo,65,93
São Paulo x Vasco,Reinaldo,33,88
São Paulo x Vasco,Reinaldo,60,87
São Paulo x Vasco,Reinaldo,70,70
São Paulo x Vasco,Reinaldo,78,95
São Paulo x Vasco,Reinaldo,99,99
São Paulo x Vasco,Reinaldo,86,96
São Paulo x Vasco,Reinaldo,64,90
São Paulo x Vasco,Reinaldo,60,83
São Paulo x Vasco,Reinaldo,62,86
São Paulo x Vasco,Reinaldo,47,92
São Paulo x Vasco,Reinaldo,53,90
São Paulo x Vasco,Reinaldo,58,88
São Paulo x Vasco,Reinaldo,60,83
São Paulo x Vasco,Reinaldo,8,68
São Paulo x Vasco,Reinaldo,53,91
São Paulo x Vasco,Reinaldo,52,90
São Paulo x Vasco,Reinaldo,64,91
São Paulo x Vasco,Reinaldo,23,100
São Paulo x Vasco,Reinaldo,68,69
São Paulo x Vasco,Reinaldo,45,100
São Paulo x Vasco,Reinaldo,64,94
São Paulo x Vasco,Reinaldo,66,94
São Paulo x Vasco,Reinaldo,80,100
São Paulo x Vasco,Reinaldo,76,94
São Paulo x Vasco,Reinaldo,64,60
São Paulo x Vasco,Reinaldo,66,91
São Paulo x Vasco,Reinaldo,53,86
São Paulo x Vasco,Reinaldo,68,91
São Paulo x Vasco,Reinaldo,22,70
São Paulo x Vasco,Reinaldo,33,100
São Paulo x Vasco,Reinaldo,53,83
São Paulo x Vasco,Reinaldo,55,86
São Paulo x Vasco,Reinaldo,64,79
São Paulo x Vasco,Reinaldo,67,89
São Paulo x Vasco,Reinaldo,64,88
São Paulo x Vasco,Reinaldo,61,91
São Paulo x Vasco,Reinaldo,67,91
São Paulo x Vasco,Reinaldo,64,90
São Paulo x Vasco,Reinaldo,68,78
São Paulo x Vasco,Reinaldo,65,71
São Paulo x Vasco,Reinaldo,6,70
São Paulo x Vasco,Reinaldo,6,70
São Paulo x Vasco,Reinaldo,55,92
São Paulo x Vasco,Reinaldo,66,92
São Paulo x Vasco,Reinaldo,63,85
São Paulo x Vasco,Reinaldo,57,100
São Paulo x Vasco,Reinaldo,59,82
São Paulo x Vasco,Reinaldo,44,0
São Paulo x Vasco,Reinaldo,32,91
São Paulo x Vasco,Reinaldo,24,78
São Paulo x Vasco,Reinaldo,24,78
São Paulo x Vasco,Reinaldo,38,100
São Paulo x Vasco,Reinaldo,53,92
São Paulo x Vasco,Reinaldo,62,85
São Paulo x Vasco,Reinaldo,35,94
São Paulo x Vasco,Reinaldo,35,94
São Paulo x Vasco,Reinaldo,35,94
São Paulo x Vasco,Reinaldo,55,92
São Paulo x Vasco,Reinaldo,44,93
São Paulo x Vasco,Reinaldo,13,66
São Paulo x Vasco,Reinaldo,62,84
São Paulo x Vasco,Reinaldo,74,94
São Paulo x Vasco,Reinaldo,99,99
São Paulo x Vasco,Reinaldo,61,82
São Paulo x Vasco,Reinaldo,72,69
São Paulo x Vasco,Reinaldo,80,62
São Paulo x Vasco,Reinaldo,61,64
